34 416
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006154	0.006253	0.006355	0.006461	0.006570	0.006678	0.006790	0.006906	0.007026	0.007150	0.007279	0.007413	0.007551	0.007695	0.007844	0.007999	0.008160	0.008328	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
0.006159	0.006258	0.006360	0.006466	0.006575	0.006684	0.006796	0.006912	0.007032	0.007156	0.007285	0.007419	0.007557	0.007701	0.007850	0.008006	0.008167	0.008335	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	

0.000013	0.000013	0.000013	0.000014	0.000014	0.000014	0.000014	0.000014	0.000015	0.000015	0.000015	0.000016	0.000016	0.000016	0.000016	0.000017	0.000017	0.000017	0.000018	0.000018	0.000019	0.000020	0.000021	0.000021	0.000022	0.000023	0.000024	0.000026	0.000027	0.000028	0.000030	0.000032	0.000000	0.000000	
